mortgageInterestRate,propertyValueYearlyIncrease,initialMonthlyRentPrice,delta
0.12,0.09,500,20849.04681506694112352785494
0.12,0.09,600,28048.85910158437197289374510
0.12,0.09,700,35248.67138810180282225963531
0.12,0.09,800,42448.48367461923367162552553
0.12,0.09,900,49648.29596113666452099141566
0.12,0.09,1000,56848.10824765409537035730584
0.12,0.09,1100,64047.92053417152621972319605
0.12,0.09,1200,71247.732820688957069089086230
0.12,0.09,1300,78447.545107206387918454976416
0.12,0.09,1400,85647.35739372381876782086660
0.12,0.09,1500,92847.16968024124961718675678
0.12,0.09,1600,100046.98196675868046655264697
0.12,0.09,1700,107246.79425327611131591853715
0.12,0.09,1800,114446.60653979354216528442734
0.12,0.09,1900,121646.41882631097301465031752
0.12,0.09,2000,128846.23111282840386401620771
0.12,0.10,500,35226.25583506694112352785494
0.12,0.10,600,42426.06812158437197289374510
0.12,0.10,700,49625.88040810180282225963531
0.12,0.10,800,56825.69269461923367162552553
0.12,0.10,900,64025.50498113666452099141566
0.12,0.10,1000,71225.31726765409537035730584
0.12,0.10,1100,78425.12955417152621972319605
0.12,0.10,1200,85624.94184068895706908908623
0.12,0.10,1300,92824.75412720638791845497642
0.12,0.10,1400,100024.56641372381876782086660
0.12,0.10,1500,107224.37870024124961718675678
0.12,0.10,1600,114424.19098675868046655264697
0.12,0.10,1700,121624.00327327611131591853715
0.12,0.10,1800,128823.81555979354216528442734
0.12,0.10,1900,136023.62784631097301465031752
0.12,0.10,2000,143223.44013282840386401620771
0.12,0.11,500,50135.88685506694112352785494
0.12,0.11,600,57335.69914158437197289374510
0.12,0.11,700,64535.51142810180282225963531
0.12,0.11,800,71735.32371461923367162552553
0.12,0.11,900,78935.13600113666452099141566
0.12,0.11,1000,86134.94828765409537035730584
0.12,0.11,1100,93334.76057417152621972319605
0.12,0.11,1200,100534.57286068895706908908623
0.12,0.11,1300,107734.38514720638791845497642
0.12,0.11,1400,114934.19743372381876782086660
0.12,0.11,1500,122134.00972024124961718675678
0.12,0.11,1600,129333.82200675868046655264697
0.12,0.11,1700,136533.63429327611131591853715
0.12,0.11,1800,143733.44657979354216528442734
0.12,0.11,1900,150933.25886631097301465031752
0.12,0.11,2000,158133.07115282840386401620771
0.12,0.12,500,65592.59247506694112352785494
0.12,0.12,600,72792.40476158437197289374510
0.12,0.12,700,79992.21704810180282225963531
0.12,0.12,800,87192.02933461923367162552553
0.12,0.12,900,94391.84162113666452099141566
0.12,0.12,1000,101591.65390765409537035730584
0.12,0.12,1100,108791.46619417152621972319605
0.12,0.12,1200,115991.27848068895706908908623
0.12,0.12,1300,123191.09076720638791845497642
0.12,0.12,1400,130390.90305372381876782086660
0.12,0.12,1500,137590.71534024124961718675678
0.12,0.12,1600,144790.52762675868046655264697
0.12,0.12,1700,151990.33991327611131591853715
0.12,0.12,1800,159190.15219979354216528442734
0.12,0.12,1900,166389.96448631097301465031752
0.12,0.12,2000,173589.77677282840386401620771
0.12,0.13,500,81611.29169506694112352785494
0.12,0.13,600,88811.10398158437197289374510
0.12,0.13,700,96010.91626810180282225963531
0.12,0.13,800,103210.72855461923367162552553
0.12,0.13,900,110410.54084113666452099141566
0.12,0.13,1000,117610.35312765409537035730584
0.12,0.13,1100,124810.16541417152621972319605
0.12,0.13,1200,132009.97770068895706908908623
0.12,0.13,1300,139209.78998720638791845497642
0.12,0.13,1400,146409.60227372381876782086660
0.12,0.13,1500,153609.41456024124961718675678
0.12,0.13,1600,160809.22684675868046655264697
0.12,0.13,1700,168009.03913327611131591853715
0.12,0.13,1800,175208.85141979354216528442734
0.12,0.13,1900,182408.66370631097301465031752
0.12,0.13,2000,189608.47599282840386401620771
0.12,0.14,500,98207.17231506694112352785494
0.12,0.14,600,105406.98460158437197289374510
0.12,0.14,700,112606.79688810180282225963531
0.12,0.14,800,119806.60917461923367162552553
0.12,0.14,900,127006.42146113666452099141566
0.12,0.14,1000,134206.23374765409537035730584
0.12,0.14,1100,141406.04603417152621972319605
0.12,0.14,1200,148605.85832068895706908908623
0.12,0.14,1300,155805.67060720638791845497642
0.12,0.14,1400,163005.48289372381876782086660
0.12,0.14,1500,170205.29518024124961718675678
0.12,0.14,1600,177405.10746675868046655264697
0.12,0.14,1700,184604.91975327611131591853715
0.12,0.14,1800,191804.73203979354216528442734
0.12,0.14,1900,199004.54432631097301465031752
0.12,0.14,2000,206204.35661282840386401620771
0.12,0.15,500,115395.69333506694112352785494
0.12,0.15,600,122595.50562158437197289374510
0.12,0.15,700,129795.31790810180282225963531
0.12,0.15,800,136995.13019461923367162552553
0.12,0.15,900,144194.94248113666452099141566
0.12,0.15,1000,151394.75476765409537035730584
0.12,0.15,1100,158594.56705417152621972319605
0.12,0.15,1200,165794.37934068895706908908623
0.12,0.15,1300,172994.19162720638791845497642
0.12,0.15,1400,180194.00391372381876782086660
0.12,0.15,1500,187393.81620024124961718675678
0.12,0.15,1600,194593.62848675868046655264697
0.12,0.15,1700,201793.44077327611131591853715
0.12,0.15,1800,208993.25305979354216528442734
0.12,0.15,1900,216193.06534631097301465031752
0.12,0.15,2000,223392.87763282840386401620771
0.13,-0.15,500,-207803.16417411531874398440595
0.13,-0.15,600,-200603.35188759788789461851577
0.13,-0.15,700,-193403.53960108045704525262555
0.13,-0.15,800,-186203.72731456302619588673538
0.13,-0.15,900,-179003.91502804559534652084521
0.13,-0.15,1000,-171804.10274152816449715495500
0.13,-0.15,1100,-164604.29045501073364778906484
0.13,-0.15,1200,-157404.47816849330279842317464
0.13,-0.15,1300,-150204.66588197587194905728446
0.13,-0.15,1400,-143004.85359545844109969139427
0.13,-0.15,1500,-135805.04130894101025032550408
0.13,-0.15,1600,-128605.22902242357940095961390
0.13,-0.15,1700,-121405.41673590614855159372371
0.13,-0.15,1800,-114205.60444938871770222783353
0.13,-0.15,1900,-107005.79216287128685286194334
0.13,-0.15,2000,-99805.97987635385600349605316
0.13,-0.14,500,-202458.82315411531874398440595
0.13,-0.14,600,-195259.01086759788789461851577
0.13,-0.14,700,-188059.19858108045704525262555
0.13,-0.14,800,-180859.38629456302619588673538
0.13,-0.14,900,-173659.57400804559534652084521
0.13,-0.14,1000,-166459.76172152816449715495500
0.13,-0.14,1100,-159259.94943501073364778906484
0.13,-0.14,1200,-152060.13714849330279842317464
0.13,-0.14,1300,-144860.32486197587194905728446
0.13,-0.14,1400,-137660.51257545844109969139427
0.13,-0.14,1500,-130460.70028894101025032550408
0.13,-0.14,1600,-123260.88800242357940095961390
0.13,-0.14,1700,-116061.07571590614855159372371
0.13,-0.14,1800,-108861.26342938871770222783353
0.13,-0.14,1900,-101661.45114287128685286194334
0.13,-0.14,2000,-94461.63885635385600349605316
0.13,-0.13,500,-196860.04253411531874398440595
0.13,-0.13,600,-189660.23024759788789461851577
0.13,-0.13,700,-182460.41796108045704525262555
0.13,-0.13,800,-175260.60567456302619588673538
0.13,-0.13,900,-168060.79338804559534652084521
0.13,-0.13,1000,-160860.98110152816449715495500
0.13,-0.13,1100,-153661.16881501073364778906484
0.13,-0.13,1200,-146461.35652849330279842317464
0.13,-0.13,1300,-139261.54424197587194905728446
0.13,-0.13,1400,-132061.73195545844109969139427
0.13,-0.13,1500,-124861.91966894101025032550408
0.13,-0.13,1600,-117662.10738242357940095961390
0.13,-0.13,1700,-110462.29509590614855159372371
0.13,-0.13,1800,-103262.48280938871770222783353
0.13,-0.13,1900,-96062.67052287128685286194334
0.13,-0.13,2000,-88862.85823635385600349605316
0.13,-0.12,500,-190997.84331411531874398440595
0.13,-0.12,600,-183798.03102759788789461851577
0.13,-0.12,700,-176598.21874108045704525262555
0.13,-0.12,800,-169398.40645456302619588673538
0.13,-0.12,900,-162198.59416804559534652084521
0.13,-0.12,1000,-154998.78188152816449715495500
0.13,-0.12,1100,-147798.96959501073364778906484
0.13,-0.12,1200,-140599.15730849330279842317464
0.13,-0.12,1300,-133399.34502197587194905728446
0.13,-0.12,1400,-126199.53273545844109969139427
0.13,-0.12,1500,-118999.72044894101025032550408
0.13,-0.12,1600,-111799.90816242357940095961390
0.13,-0.12,1700,-104600.09587590614855159372371
0.13,-0.12,1800,-97400.28358938871770222783353
0.13,-0.12,1900,-90200.47130287128685286194334
0.13,-0.12,2000,-83000.65901635385600349605316
0.13,-0.11,500,-184863.03769411531874398440595
0.13,-0.11,600,-177663.22540759788789461851577
0.13,-0.11,700,-170463.41312108045704525262555
0.13,-0.11,800,-163263.60083456302619588673538
0.13,-0.11,900,-156063.78854804559534652084521
0.13,-0.11,1000,-148863.97626152816449715495500
0.13,-0.11,1100,-141664.16397501073364778906484
0.13,-0.11,1200,-134464.35168849330279842317464
0.13,-0.11,1300,-127264.53940197587194905728446
0.13,-0.11,1400,-120064.72711545844109969139427
0.13,-0.11,1500,-112864.91482894101025032550408
0.13,-0.11,1600,-105665.10254242357940095961390
0.13,-0.11,1700,-98465.29025590614855159372371
0.13,-0.11,1800,-91265.47796938871770222783353
0.13,-0.11,1900,-84065.66568287128685286194334
0.13,-0.11,2000,-76865.853396353856003496053161
0.13,-0.10,500,-178446.22667411531874398440595
0.13,-0.10,600,-171246.41438759788789461851577
0.13,-0.10,700,-164046.60210108045704525262555
0.13,-0.10,800,-156846.78981456302619588673538
0.13,-0.10,900,-149646.97752804559534652084521
0.13,-0.10,1000,-142447.16524152816449715495500
0.13,-0.10,1100,-135247.35295501073364778906484
0.13,-0.10,1200,-128047.54066849330279842317464
0.13,-0.10,1300,-120847.72838197587194905728446
0.13,-0.10,1400,-113647.91609545844109969139427
0.13,-0.10,1500,-106448.10380894101025032550408
0.13,-0.10,1600,-99248.29152242357940095961390
0.13,-0.10,1700,-92048.47923590614855159372371
0.13,-0.10,1800,-84848.66694938871770222783353
0.13,-0.10,1900,-77648.854662871286852861943343
0.13,-0.10,2000,-70449.042376353856003496053161
0.13,-0.09,500,-171737.79765411531874398440595
0.13,-0.09,600,-164537.98536759788789461851577
0.13,-0.09,700,-157338.17308108045704525262555
0.13,-0.09,800,-150138.36079456302619588673538
0.13,-0.09,900,-142938.54850804559534652084521
0.13,-0.09,1000,-135738.73622152816449715495500
0.13,-0.09,1100,-128538.92393501073364778906484
0.13,-0.09,1200,-121339.11164849330279842317464
0.13,-0.09,1300,-114139.29936197587194905728446
0.13,-0.09,1400,-106939.48707545844109969139427
0.13,-0.09,1500,-99739.67478894101025032550408
0.13,-0.09,1600,-92539.86250242357940095961390
0.13,-0.09,1700,-85340.05021590614855159372371
0.13,-0.09,1800,-78140.237929388717702227833529
0.13,-0.09,1900,-70940.425642871286852861943343
0.13,-0.09,2000,-63740.613356353856003496053161
0.13,-0.08,500,-164727.92203411531874398440595
0.13,-0.08,600,-157528.10974759788789461851577
0.13,-0.08,700,-150328.29746108045704525262555
0.13,-0.08,800,-143128.48517456302619588673538
0.13,-0.08,900,-135928.67288804559534652084521
0.13,-0.08,1000,-128728.86060152816449715495500
0.13,-0.08,1100,-121529.04831501073364778906484
0.13,-0.08,1200,-114329.23602849330279842317464
0.13,-0.08,1300,-107129.42374197587194905728446
0.13,-0.08,1400,-99929.61145545844109969139427
0.13,-0.08,1500,-92729.79916894101025032550408
0.13,-0.08,1600,-85529.98688242357940095961390
0.13,-0.08,1700,-78330.174595906148551593723712
0.13,-0.08,1800,-71130.362309388717702227833529
0.13,-0.08,1900,-63930.550022871286852861943343
0.13,-0.08,2000,-56730.737736353856003496053161
0.13,-0.07,500,-157406.55281411531874398440595
0.13,-0.07,600,-150206.74052759788789461851577
0.13,-0.07,700,-143006.92824108045704525262555
0.13,-0.07,800,-135807.11595456302619588673538
0.13,-0.07,900,-128607.30366804559534652084521
0.13,-0.07,1000,-121407.49138152816449715495500
0.13,-0.07,1100,-114207.67909501073364778906484
0.13,-0.07,1200,-107007.86680849330279842317464
0.13,-0.07,1300,-99808.05452197587194905728446
0.13,-0.07,1400,-92608.24223545844109969139427
0.13,-0.07,1500,-85408.42994894101025032550408
0.13,-0.07,1600,-78208.617662423579400959613905
0.13,-0.07,1700,-71008.805375906148551593723712
0.13,-0.07,1800,-63808.993089388717702227833529
0.13,-0.07,1900,-56609.180802871286852861943343
0.13,-0.07,2000,-49409.368516353856003496053161
0.13,-0.06,500,-149763.42219411531874398440595
0.13,-0.06,600,-142563.60990759788789461851577
0.13,-0.06,700,-135363.79762108045704525262555
0.13,-0.06,800,-128163.98533456302619588673538
0.13,-0.06,900,-120964.17304804559534652084521
0.13,-0.06,1000,-113764.36076152816449715495500
0.13,-0.06,1100,-106564.54847501073364778906484
0.13,-0.06,1200,-99364.73618849330279842317464
0.13,-0.06,1300,-92164.92390197587194905728446
0.13,-0.06,1400,-84965.11161545844109969139427
0.13,-0.06,1500,-77765.299328941010250325504083
0.13,-0.06,1600,-70565.487042423579400959613905
0.13,-0.06,1700,-63365.674755906148551593723712
0.13,-0.06,1800,-56165.862469388717702227833529
0.13,-0.06,1900,-48966.050182871286852861943343
0.13,-0.06,2000,-41766.237896353856003496053161
0.13,-0.05,500,-141788.03917411531874398440595
0.13,-0.05,600,-134588.22688759788789461851577
0.13,-0.05,700,-127388.41460108045704525262555
0.13,-0.05,800,-120188.60231456302619588673538
0.13,-0.05,900,-112988.79002804559534652084521
0.13,-0.05,1000,-105788.97774152816449715495500
0.13,-0.05,1100,-98589.16545501073364778906484
0.13,-0.05,1200,-91389.35316849330279842317464
0.13,-0.05,1300,-84189.54088197587194905728446
0.13,-0.05,1400,-76989.728595458441099691394272
0.13,-0.05,1500,-69789.916308941010250325504083
0.13,-0.05,1600,-62590.104022423579400959613905
0.13,-0.05,1700,-55390.291735906148551593723712
0.13,-0.05,1800,-48190.479449388717702227833529
0.13,-0.05,1900,-40990.667162871286852861943343
0.13,-0.05,2000,-33790.854876353856003496053161
0.13,-0.04,500,-133469.68715411531874398440595
0.13,-0.04,600,-126269.87486759788789461851577
0.13,-0.04,700,-119070.06258108045704525262555
0.13,-0.04,800,-111870.25029456302619588673538
0.13,-0.04,900,-104670.43800804559534652084521
0.13,-0.04,1000,-97470.62572152816449715495500
0.13,-0.04,1100,-90270.81343501073364778906484
0.13,-0.04,1200,-83071.00114849330279842317464
0.13,-0.04,1300,-75871.188861975871949057284458
0.13,-0.04,1400,-68671.376575458441099691394272
0.13,-0.04,1500,-61471.564288941010250325504083
0.13,-0.04,1600,-54271.752002423579400959613905
0.13,-0.04,1700,-47071.939715906148551593723712
0.13,-0.04,1800,-39872.127429388717702227833529
0.13,-0.04,1900,-32672.315142871286852861943343
0.13,-0.04,2000,-25472.502856353856003496053161
0.13,-0.03,500,-124797.42153411531874398440595
0.13,-0.03,600,-117597.60924759788789461851577
0.13,-0.03,700,-110397.79696108045704525262555
0.13,-0.03,800,-103197.98467456302619588673538
0.13,-0.03,900,-95998.17238804559534652084521
0.13,-0.03,1000,-88798.36010152816449715495500
0.13,-0.03,1100,-81598.54781501073364778906484
0.13,-0.03,1200,-74398.73552849330279842317464
0.13,-0.03,1300,-67198.923241975871949057284458
0.13,-0.03,1400,-59999.110955458441099691394272
0.13,-0.03,1500,-52799.298668941010250325504083
0.13,-0.03,1600,-45599.486382423579400959613905
0.13,-0.03,1700,-38399.674095906148551593723712
0.13,-0.03,1800,-31199.861809388717702227833529
0.13,-0.03,1900,-24000.049522871286852861943343
0.13,-0.03,2000,-16800.237236353856003496053161
0.13,-0.02,500,-115760.06731411531874398440595
0.13,-0.02,600,-108560.25502759788789461851577
0.13,-0.02,700,-101360.44274108045704525262555
0.13,-0.02,800,-94160.63045456302619588673538
0.13,-0.02,900,-86960.81816804559534652084521
0.13,-0.02,1000,-79761.00588152816449715495500
0.13,-0.02,1100,-72561.19359501073364778906484
0.13,-0.02,1200,-65361.38130849330279842317464
0.13,-0.02,1300,-58161.569021975871949057284458
0.13,-0.02,1400,-50961.756735458441099691394272
0.13,-0.02,1500,-43761.944448941010250325504083
0.13,-0.02,1600,-36562.132162423579400959613905
0.13,-0.02,1700,-29362.319875906148551593723712
0.13,-0.02,1800,-22162.507589388717702227833529
0.13,-0.02,1900,-14962.695302871286852861943343
0.13,-0.02,2000,-7762.883016353856003496053161
0.13,-0.01,500,-106346.21669411531874398440595
0.13,-0.01,600,-99146.40440759788789461851577
0.13,-0.01,700,-91946.59212108045704525262555
0.13,-0.01,800,-84746.77983456302619588673538
0.13,-0.01,900,-77546.96754804559534652084521
0.13,-0.01,1000,-70347.15526152816449715495500
0.13,-0.01,1100,-63147.34297501073364778906484
0.13,-0.01,1200,-55947.53068849330279842317464
0.13,-0.01,1300,-48747.718401975871949057284458
0.13,-0.01,1400,-41547.906115458441099691394272
0.13,-0.01,1500,-34348.093828941010250325504083
0.13,-0.01,1600,-27148.281542423579400959613905
0.13,-0.01,1700,-19948.469255906148551593723712
0.13,-0.01,1800,-12748.656969388717702227833529
0.13,-0.01,1900,-5548.844682871286852861943343
0.13,-0.01,2000,1650.967603646143996503946839
0.13,0.00,500,-96544.22667411531874398440595
0.13,0.00,600,-89344.41438759788789461851577
0.13,0.00,700,-82144.60210108045704525262555
0.13,0.00,800,-74944.78981456302619588673538
0.13,0.00,900,-67744.97752804559534652084521
0.13,0.00,1000,-60545.16524152816449715495500
0.13,0.00,1100,-53345.35295501073364778906484
0.13,0.00,1200,-46145.54066849330279842317464
0.13,0.00,1300,-38945.728381975871949057284458
0.13,0.00,1400,-31745.916095458441099691394272
0.13,0.00,1500,-24546.103808941010250325504083
0.13,0.00,1600,-17346.291522423579400959613905
0.13,0.00,1700,-10146.479235906148551593723712
0.13,0.00,1800,-2946.666949388717702227833529
0.13,0.00,1900,4253.145337128713147138056657
0.13,0.00,2000,11452.957623646143996503946839
0.13,0.01,500,-86342.21665411531874398440595
0.13,0.01,600,-79142.40436759788789461851577
0.13,0.01,700,-71942.59208108045704525262555
0.13,0.01,800,-64742.77979456302619588673538
0.13,0.01,900,-57542.96750804559534652084521
0.13,0.01,1000,-50343.15522152816449715495500
0.13,0.01,1100,-43143.34293501073364778906484
0.13,0.01,1200,-35943.53064849330279842317464
0.13,0.01,1300,-28743.718361975871949057284458
0.13,0.01,1400,-21543.906075458441099691394272
0.13,0.01,1500,-14344.093788941010250325504083
